Lat,Lon,Elevation (m),Temperature,Salinity,Dissolved Oxygen,Nitrate,Phosphate,Silicate
37.5,-124.5,-425,0.343952012,0.984060185,0.136714976,0.841003553,0.790153349,0.403121137
37.5,-123.5,-425,0.359792674,0.984607846,0.137520129,0.819274254,0.790422384,0.399732915
38.5,-124.5,-425,0.342379594,0.983656645,0.154911433,0.851663616,0.786117837,0.404142018
39.5,-124.5,-425,0.337254674,0.983541348,0.155555556,0.809561753,0.81409739,0.392305315
30.5,-124.5,-450,0.350649351,0.984204306,0.147826087,0.836653386,0.78181329,0.393083392
30.5,-123.5,-450,0.352163532,0.984521373,0.142028986,0.845073759,0.784234598,0.391527238
30.5,-122.5,-450,0.357346689,0.984982561,0.133011272,0.835124367,0.784503632,0.391659677
30.5,-121.5,-450,0.354958942,0.985501398,0.121256039,0.843286314,0.792036589,0.401846415
30.5,-120.5,-450,0.358802632,0.986366126,0.116908213,0.834909013,0.793650794,0.400273707
30.5,-119.5,-450,0.361248617,0.987029084,0.102254428,0.847227307,0.808985741,0.405692654
30.5,-118.5,-450,0.379011123,0.987519096,0.096940419,0.838785399,0.804143126,0.396283993
30.5,-117.5,-450,0.385475511,0.988182054,0.089533011,0.838871541,0.80441216,0.389606878
30.5,-116.5,-450,0.397356007,0.988816188,0.085829308,0.809367934,0.79149852,0.368863676
31.5,-124.5,-450,0.352163532,0.983973712,0.147342995,0.840594379,0.785579769,0.393900097
31.5,-123.5,-450,0.351872343,0.984348428,0.140901771,0.841240444,0.795264999,0.39747594
31.5,-122.5,-450,0.352047056,0.985155507,0.127858293,0.850436093,0.790691418,0.400980046
31.5,-121.5,-450,0.35297886,0.985674344,0.115942029,0.84759341,0.799300511,0.405389149
31.5,-120.5,-450,0.359617961,0.98639495,0.10257649,0.846516636,0.804950229,0.404815248
31.5,-119.5,-450,0.369052472,0.987634393,0.088244767,0.839388392,0.811945117,0.402668639
31.5,-118.5,-450,0.38011764,0.987980284,0.08647343,0.836739528,0.802528921,0.399225234
31.5,-117.5,-450,0.388562111,0.988441472,0.088244767,0.809174114,0.800107614,0.377935723
32.5,-124.5,-450,0.349659309,0.9844349,0.152012882,0.840142134,0.786386871,0.394330523
32.5,-123.5,-450,0.349717547,0.984377252,0.144605475,0.84264025,0.787193974,0.393982871
32.5,-122.5,-450,0.351057015,0.985155507,0.119967794,0.852525035,0.798493409,0.408606304
32.5,-121.5,-450,0.351464679,0.985962586,0.104669887,0.849359319,0.817863869,0.41063703
32.5,-120.5,-450,0.361248617,0.986769665,0.097745572,0.845849036,0.811138015,0.406581097
32.5,-119.5,-450,0.376623377,0.987778514,0.085668277,0.835641219,0.81086898,0.397547678
32.5,-118.5,-450,0.385591986,0.988297351,0.081803543,0.822418434,0.81409739,0.389573768
32.5,-117.5,-450,0.396424204,0.98815323,0.093075684,0.795132982,0.790153349,0.364316617
33.5,-124.5,-450,0.343194922,0.983627821,0.156038647,0.840034457,0.786655905,0.393480708
33.5,-123.5,-450,0.344883816,0.984550197,0.130756844,0.850156132,0.796610169,0.406211372
33.5,-122.5,-450,0.346747423,0.985213155,0.118035427,0.854958544,0.811676083,0.411199894
33.5,-121.5,-450,0.349368121,0.985876113,0.104508857,0.850134597,0.812483185,0.415802137
33.5,-120.5,-450,0.37039194,0.987230853,0.094041868,0.826833208,0.808178639,0.396212255
33.5,-119.5,-450,0.391706948,0.988383824,0.081320451,0.809561753,0.816787732,0.384049974
33.5,-118.5,-450,0.394560596,0.988210878,0.086151369,0.805362334,0.799838579,0.375187621
34.5,-124.5,-450,0.343194922,0.98463667,0.132850242,0.834047593,0.783696529,0.398336791
34.5,-123.5,-450,0.350066973,0.984867264,0.122705314,0.838634651,0.781006188,0.394269822
34.5,-122.5,-450,0.347213325,0.985270804,0.111433172,0.855669215,0.817863869,0.415156498
34.5,-121.5,-450,0.36194747,0.986510247,0.10273752,0.834909013,0.81086898,0.402834187
35.5,-124.5,-450,0.340807175,0.984550197,0.138969404,0.848799397,0.782620393,0.415355156
35.5,-123.5,-450,0.341098364,0.98524198,0.115619968,0.854140196,0.800107614,0.415945612
35.5,-122.5,-450,0.352163532,0.985674344,0.11352657,0.845569075,0.815711595,0.409014657
35.5,-121.5,-450,0.364218741,0.986279653,0.108695652,0.848304081,0.805757331,0.404925614
36.5,-124.5,-450,0.337429387,0.984665494,0.133655395,0.82715624,0.782082324,0.400339926
36.5,-123.5,-450,0.340457749,0.984896089,0.121095008,0.856207602,0.795803067,0.420614074
36.5,-122.5,-450,0.361598043,0.985386101,0.136553945,0.764380317,0.79149852,0.375049664
37.5,-124.5,-450,0.334866927,0.984521373,0.119806763,0.859093356,0.804143126,0.422953823
37.5,-123.5,-450,0.3504164,0.985011386,0.122544283,0.833466135,0.807371536,0.417639723
38.5,-124.5,-450,0.333469221,0.984146658,0.137520129,0.872143857,0.776163573,0.400157823
39.5,-124.5,-450,0.329392581,0.983944888,0.141062802,0.825131905,0.823513586,0.409257461
30.5,-124.5,-475,0.342321356,0.984867264,0.120933977,0.854700118,0.802259887,0.416696097
30.5,-123.5,-475,0.342554307,0.985126683,0.118518519,0.864068052,0.803874092,0.412253885
30.5,-122.5,-475,0.3473298,0.985559046,0.111111111,0.852481964,0.802259887,0.412408397
30.5,-121.5,-475,0.346747423,0.986049059,0.102093398,0.858770324,0.810599946,0.421055536
30.5,-120.5,-475,0.350532875,0.986913787,0.101771337,0.862345214,0.805757331,0.419306242
30.5,-119.5,-475,0.353444762,0.98754792,0.08921095,0.860299343,0.820285176,0.423549797
30.5,-118.5,-475,0.365965873,0.98795146,0.083574879,0.854226338,0.818401937,0.411398552
30.5,-117.5,-475,0.372896162,0.988470297,0.076972625,0.852998816,0.8173258,0.406553505
30.5,-116.5,-475,0.386640266,0.989133255,0.076167472,0.82448584,0.799838579,0.385550945
31.5,-124.5,-475,0.342670782,0.984550197,0.123510467,0.858231937,0.804950229,0.414527415
31.5,-123.5,-475,0.342496069,0.984924913,0.117874396,0.857133628,0.813559322,0.416999603
31.5,-122.5,-475,0.342146643,0.985731992,0.107246377,0.866846129,0.807102502,0.420729958
31.5,-121.5,-475,0.344883816,0.986308477,0.09742351,0.861828362,0.813828356,0.424609306
31.5,-120.5,-475,0.350066973,0.986884962,0.087117552,0.859868634,0.819747108,0.423036597
31.5,-119.5,-475,0.360025625,0.988095581,0.076167472,0.852158932,0.82378262,0.418423318
31.5,-118.5,-475,0.368237144,0.988355,0.076972625,0.8505007,0.81409739,0.4179046
31.5,-117.5,-475,0.377962844,0.988700891,0.077938808,0.830041994,0.810061878,0.397360057
32.5,-124.5,-475,0.339118281,0.985011386,0.130917874,0.857004415,0.804950229,0.418086703
32.5,-123.5,-475,0.339817134,0.984924913,0.121900161,0.85969635,0.805488297,0.415228236
32.5,-122.5,-475,0.340807175,0.985674344,0.10257649,0.867018413,0.813559322,0.428328624
32.5,-121.5,-475,0.34401025,0.986510247,0.087922705,0.861806827,0.831315577,0.427942345
32.5,-120.5,-475,0.352687671,0.987230853,0.084541063,0.858705718,0.824589723,0.423428395
32.5,-119.5,-475,0.367247103,0.98815323,0.074879227,0.846645849,0.825396825,0.413401686
32.5,-118.5,-475,0.376332188,0.988585594,0.071980676,0.835490471,0.826472962,0.405311893
32.5,-117.5,-475,0.386116126,0.988412648,0.080193237,0.81143534,0.80441216,0.382013729
33.5,-124.5,-475,0.334692214,0.984204306,0.130434783,0.858468827,0.80306699,0.414290129
33.5,-123.5,-475,0.335216353,0.984982561,0.111272142,0.865877032,0.812483185,0.425917138
33.5,-122.5,-475,0.33707996,0.985674344,0.101449275,0.868245935,0.825934894,0.426060613
33.5,-121.5,-475,0.340399511,0.986366126,0.090821256,0.862323678,0.825127791,0.433002605
33.5,-120.5,-475,0.36194747,0.987576745,0.082930757,0.840034457,0.81920904,0.411497881
33.5,-119.5,-475,0.381864772,0.988614418,0.071819646,0.820781738,0.829432338,0.400224042
33.5,-118.5,-475,0.384252519,0.988499121,0.075523349,0.819274254,0.813021254,0.392691595
34.5,-124.5,-475,0.334983402,0.98504021,0.116586151,0.852202003,0.790960452,0.41989118
34.5,-123.5,-475,0.337545862,0.985357277,0.104347826,0.853795628,0.788539144,0.410752914
34.5,-122.5,-475,0.338943568,0.985760816,0.094847021,0.869064283,0.831853645,0.43381931
34.5,-121.5,-475,0.353619475,0.986913787,0.08921095,0.848217939,0.82243745,0.419322797
35.5,-124.5,-475,0.332653893,0.985069034,0.121417069,0.865683213,0.797417272,0.430453161
35.5,-123.5,-475,0.33247918,0.985760816,0.100483092,0.871153225,0.818132903,0.431926541
35.5,-122.5,-475,0.343078446,0.986077883,0.1,0.852094325,0.828356201,0.42699872
35.5,-121.5,-475,0.354551278,0.986654368,0.097101449,0.861526866,0.816787732,0.422672391
36.5,-124.5,-475,0.328344301,0.985069034,0.123671498,0.844061591,0.795803067,0.420360233
36.5,-123.5,-475,0.331139712,0.985357277,0.106924316,0.869236567,0.810330912,0.431573371
36.5,-122.5,-475,0.352512958,0.985760816,0.123993559,0.777538495,0.80306699,0.391118886
37.5,-124.5,-475,0.327004834,0.98504021,0.10531401,0.874534295,0.816518698,0.435750706
37.5,-123.5,-475,0.341098364,0.985414925,0.109178744,0.846796597,0.81920904,0.431501633
38.5,-124.5,-475,0.3247918,0.984607846,0.123027375,0.891655002,0.82378262,0.411575137
39.5,-124.5,-475,0.322345816,0.9844349,0.121417069,0.83434909,0.842345978,0.428163076
30.5,-124.5,-500,0.333993361,0.985559046,0.1,0.866372348,0.818401937,0.435927291
30.5,-123.5,-500,0.333469221,0.985731992,0.099033816,0.878949069,0.816518698,0.431711328
30.5,-122.5,-500,0.338244715,0.986135532,0.093719807,0.867039948,0.8173258,0.432196936
30.5,-121.5,-500,0.337720575,0.986654368,0.086634461,0.871540864,0.82378262,0.438294632
30.5,-120.5,-500,0.343835537,0.987490272,0.085507246,0.876214063,0.816249664,0.434464948
30.5,-119.5,-500,0.346339759,0.988095581,0.078099839,0.870507161,0.82378262,0.436964727
30.5,-118.5,-500,0.35682255,0.988412648,0.07310789,0.870787122,0.821899381,0.431463005
30.5,-117.5,-500,0.363170462,0.988873836,0.069404187,0.864671046,0.827549099,0.420001545
30.5,-116.5,-500,0.376099237,0.9893062,0.068276973,0.843200172,0.806564434,0.404644182
31.5,-124.5,-500,0.333993361,0.985155507,0.104347826,0.870830193,0.820016142,0.43343303
31.5,-123.5,-500,0.333410984,0.985530222,0.097906602,0.87093787,0.828087167,0.441285538
31.5,-122.5,-500,0.334226312,0.986337301,0.090660225,0.880930333,0.820823245,0.439287922
31.5,-121.5,-500,0.336381108,0.986856138,0.082447665,0.874017444,0.827549099,0.44320038
31.5,-120.5,-500,0.34092365,0.987432623,0.074557166,0.871110154,0.829701372,0.439867341
31.5,-119.5,-500,0.351988818,0.988499121,0.066988728,0.862625175,0.834543987,0.432494923
31.5,-118.5,-500,0.358278493,0.988729715,0.068921095,0.862345214,0.8173258,0.427368444
31.5,-117.5,-500,0.368004193,0.989046782,0.07020934,0.839625283,0.814904493,0.411398552
32.5,-124.5,-500,0.330732048,0.985328452,0.11078905,0.871691612,0.815173527,0.45517504
32.5,-123.5,-500,0.330091433,0.985530222,0.10273752,0.874168192,0.821092279,0.444331626
32.5,-122.5,-500,0.331372663,0.986308477,0.086151369,0.878712178,0.828087167,0.447383233
32.5,-121.5,-500,0.335624017,0.987086732,0.074718196,0.873069883,0.843422115,0.444657205
32.5,-120.5,-500,0.343660823,0.987692042,0.073429952,0.869839561,0.836427226,0.439183074
32.5,-119.5,-500,0.356414886,0.988527945,0.066344605,0.856056854,0.83346785,0.428924598
32.5,-118.5,-500,0.367014152,0.988873836,0.063768116,0.846731991,0.837503363,0.419802887
32.5,-117.5,-500,0.376623377,0.988700891,0.07037037,0.826574782,0.817594835,0.398574077
33.5,-124.5,-500,0.325781841,0.984809616,0.109983897,0.874491224,0.81920904,0.446489272
33.5,-123.5,-500,0.326247743,0.985559046,0.093880837,0.878927533,0.826472962,0.444811716
33.5,-122.5,-500,0.328402539,0.986222004,0.087439614,0.880155055,0.838041431,0.447030064
33.5,-121.5,-500,0.332129754,0.986856138,0.078904992,0.872208463,0.834274953,0.449673318
33.5,-120.5,-500,0.353153573,0.987922636,0.073590982,0.851362119,0.829970406,0.42597232
33.5,-119.5,-500,0.372488498,0.98890266,0.063929147,0.830903413,0.839386602,0.416536067
33.5,-118.5,-500,0.373769728,0.988816188,0.066505636,0.831097233,0.824858757,0.410151422
34.5,-124.5,-500,0.32607303,0.985674344,0.099355878,0.867449122,0.814635459,0.440595753
34.5,-123.5,-500,0.329276105,0.985760816,0.096779388,0.866824594,0.800914716,0.430613191
34.5,-122.5,-500,0.329450818,0.986222004,0.082286634,0.88080112,0.84503632,0.450065116
34.5,-121.5,-500,0.344184963,0.987346151,0.07826087,0.85950253,0.834274953,0.435331317
35.5,-124.5,-500,0.324442374,0.985501398,0.106119163,0.879875094,0.814904493,0.44524766
35.5,-123.5,-500,0.324092947,0.98619318,0.088727858,0.883148487,0.826741996,0.445518056
35.5,-122.5,-500,0.333993361,0.986567896,0.087600644,0.876020243,0.838041431,0.451196362
35.5,-121.5,-500,0.341971929,0.987000259,0.08647343,0.874211263,0.82889427,0.442278827
36.5,-124.5,-500,0.317977986,0.985530222,0.109661836,0.868181329,0.801721819,0.432412149
36.5,-123.5,-500,0.322171102,0.985847289,0.093236715,0.880348875,0.825396825,0.450611425
36.5,-122.5,-500,0.342496069,0.986135532,0.113043478,0.782297836,0.813559322,0.404975278
37.5,-124.5,-500,0.319433929,0.985414925,0.097906602,0.888510822,0.825934894,0.455583392
37.5,-123.5,-500,0.33300332,0.985876113,0.097906602,0.877376979,0.82243745,0.445556684
38.5,-124.5,-500,0.316522043,0.985155507,0.103864734,0.895294498,0.770782889,0.42069133
39.5,-124.5,-500,0.313668394,0.984867264,0.109983897,0.842704856,0.863061609,0.450401731
30.5,-124.5,-550,0.317046183,0.986683193,0.076006441,0.892365672,0.835082055,0.476712873
30.5,-123.5,-550,0.318851552,0.986856138,0.080837359,0.898675568,0.831584611,0.467282138
30.5,-122.5,-550,0.321996389,0.987519096,0.071175523,0.896586626,0.839386602,0.47230377
30.5,-121.5,-550,0.323161144,0.98795146,0.068921095,0.89361473,0.839386602,0.468319574
30.5,-120.5,-550,0.328868441,0.988499121,0.06763285,0.89090126,0.834274953,0.467166255
30.5,-119.5,-550,0.330848524,0.988873836,0.063929147,0.890556692,0.841269841,0.467100035
30.5,-118.5,-550,0.339118281,0.989219727,0.059742351,0.890384408,0.847726661,0.461879746
30.5,-117.5,-550,0.345000291,0.989652091,0.058615137,0.883406913,0.847726661,0.455390253
30.5,-116.5,-550,0.356240172,0.989940334,0.0568438,0.86665231,0.842884046,0.436975764
31.5,-124.5,-550,0.316522043,0.986423774,0.074074074,0.903844083,0.857680925,0.488831008
31.5,-123.5,-550,0.316056141,0.986827314,0.077133655,0.893916227,0.850147969,0.472706604
31.5,-122.5,-550,0.318502126,0.987720866,0.07037037,0.90057069,0.840731773,0.48053152
31.5,-121.5,-550,0.32094811,0.988124405,0.066183575,0.898180252,0.848533764,0.476111381
31.5,-120.5,-550,0.326305981,0.988643242,0.060225443,0.892688705,0.853645413,0.47518431
31.5,-119.5,-550,0.335391066,0.989363849,0.055877617,0.891590395,0.849878935,0.46999713
31.5,-118.5,-550,0.342496069,0.989421497,0.058937198,0.890750511,0.834274953,0.46919698
31.5,-117.5,-550,0.348436317,0.989738564,0.058937198,0.876924733,0.846919559,0.447946097
32.5,-124.5,-550,0.313377206,0.986510247,0.084863124,0.894583827,0.840193705,0.467364913
32.5,-123.5,-550,0.310348844,0.986740841,0.081481481,0.898007968,0.835620124,0.468849329
32.5,-122.5,-550,0.315299051,0.987576745,0.068921095,0.897964897,0.835082055,0.476900494
32.5,-121.5,-550,0.317570322,0.98815323,0.06215781,0.896974265,0.853107345,0.477529578
32.5,-120.5,-550,0.327820162,0.988845012,0.061513688,0.895746743,0.85149314,0.470637251
32.5,-119.5,-550,0.339758896,0.989277376,0.05942029,0.880908797,0.846112456,0.462878554
32.5,-118.5,-550,0.350066973,0.989536794,0.056360709,0.876278669,0.853376379,0.459159235
32.5,-117.5,-550,0.356007221,0.989450321,0.060386473,0.86374502,0.840462739,0.440877185
33.5,-124.5,-550,0.310057655,0.986020235,0.085024155,0.905653063,0.839655636,0.470333745
33.5,-123.5,-550,0.312154213,0.986913787,0.07568438,0.90123829,0.842884046,0.472325843
33.5,-122.5,-550,0.312969542,0.987490272,0.07037037,0.896888123,0.845843422,0.4841184
33.5,-121.5,-550,0.317395609,0.988095581,0.064251208,0.89742651,0.840731773,0.477673053
33.5,-120.5,-550,0.336905247,0.988758539,0.062962963,0.87360827,0.842076944,0.457205765
33.5,-119.5,-550,0.353211811,0.989479146,0.057487923,0.851211371,0.864944848,0.454270042
33.5,-118.5,-550,0.354784229,0.98950797,0.056360709,0.853041887,0.843960183,0.441197245
34.5,-124.5,-550,0.311280648,0.986539071,0.077294686,0.887714009,0.83535109,0.460064233
34.5,-123.5,-550,0.310814746,0.986683193,0.072141707,0.901087542,0.804143126,0.439845268
34.5,-122.5,-550,0.313202493,0.987432623,0.066988728,0.901582858,0.858488028,0.474753885
34.5,-121.5,-550,0.325898317,0.988297351,0.067954911,0.8832777,0.846650525,0.467204883
35.5,-124.5,-550,0.309475278,0.986567896,0.080032206,0.89180575,0.824051655,0.461234107
35.5,-123.5,-550,0.309533516,0.987202029,0.071014493,0.900656832,0.834274953,0.469952984
35.5,-122.5,-550,0.317337371,0.987490272,0.071658615,0.889264563,0.862792575,0.473926143
35.5,-121.5,-550,0.324151185,0.987692042,0.07020934,0.88284699,0.841538875,0.471448437
36.5,-124.5,-550,0.302603226,0.98639495,0.087439614,0.894734575,0.816249664,0.448531035
36.5,-123.5,-550,0.307204007,0.986769665,0.074718196,0.91043394,0.839117568,0.474080655
36.5,-122.5,-550,0.326480694,0.987057908,0.09726248,0.810940024,0.821630347,0.431314012
37.5,-124.5,-550,0.30405917,0.986452599,0.077133655,0.90057069,0.842345978,0.488847563
37.5,-123.5,-550,0.317453847,0.986856138,0.080193237,0.882631636,0.841269841,0.46842994
38.5,-124.5,-550,0.301147283,0.986049059,0.085990338,0.911919888,0.852031208,0.483439652
39.5,-124.5,-550,0.298177159,0.985876113,0.091143317,0.875008076,0.852569276,0.466984152
30.5,-124.5,-600,0.304350358,0.987864987,0.066988728,0.900269193,0.840193705,0.47541056
30.5,-123.5,-600,0.307320482,0.988124405,0.062801932,0.894260795,0.834274953,0.497174642
30.5,-122.5,-600,0.309533516,0.988499121,0.060708535,0.907225153,0.861985472,0.498101713
30.5,-121.5,-600,0.311164172,0.988989133,0.058454106,0.89652202,0.85283831,0.491148684
30.5,-120.5,-600,0.314891387,0.9893062,0.05942029,0.905545386,0.841000807,0.494536906
30.5,-119.5,-600,0.319317454,0.98950797,0.055716586,0.894260795,0.871670702,0.506368091
30.5,-118.5,-600,0.325781841,0.989969158,0.050563607,0.918940454,0.846112456,0.495204618
30.5,-117.5,-600,0.331663852,0.990286225,0.051046699,0.915064068,0.872746839,0.483875596
30.5,-116.5,-600,0.338070002,0.990545643,0.053140097,0.890104447,0.868980361,0.461857673
31.5,-123.5,-600,0.30481626,0.988037933,0.065378422,0.904748573,0.88377724,0.484719892
31.5,-122.5,-600,0.306039252,0.988614418,0.065217391,0.908366534,0.857680925,0.502935723
31.5,-121.5,-600,0.30737872,0.989133255,0.058293076,0.9167223,0.852569276,0.505893519
31.5,-120.5,-600,0.313610157,0.98950797,0.051690821,0.907332831,0.864137745,0.50310679
31.5,-119.5,-600,0.320365733,0.990055631,0.052173913,0.910778508,0.872208771,0.498471437
31.5,-118.5,-600,0.328693728,0.990113279,0.056199678,0.896974265,0.841538875,0.475145683
31.5,-117.5,-600,0.332595655,0.990315049,0.049758454,0.899343168,0.852300242,0.47342398
32.5,-124.5,-600,0.299400151,0.98774969,0.081964573,0.900484548,0.847188593,0.506031476
32.5,-123.5,-600,0.297827733,0.988095581,0.06763285,0.923075267,0.851224105,0.51040747
32.5,-122.5,-600,0.301846136,0.988355,0.063607085,0.927167008,0.845574388,0.496330346
32.5,-121.5,-600,0.304583309,0.988989133,0.057165862,0.93649187,0.882163035,0.501412679
32.5,-120.5,-600,0.313086017,0.989652091,0.057165862,0.919543448,0.86252354,0.507317235
32.5,-119.5,-600,0.326713645,0.989796212,0.057648953,0.893399375,0.855528652,0.482700203
32.5,-118.5,-600,0.335391066,0.990170928,0.052012882,0.890772047,0.868442292,0.482413253
32.5,-117.5,-600,0.339292994,0.989940334,0.051046699,0.869042748,0.85929513,0.468280946
33.5,-124.5,-600,0.297420069,0.987202029,0.065217391,0.928502207,0.874630078,0.514176452
33.5,-123.5,-600,0.29893425,0.98795146,0.058937198,0.925594918,0.854452515,0.514811054
33.5,-122.5,-600,0.296662978,0.988441472,0.061674718,0.919909551,0.86252354,0.522961549
33.5,-121.5,-600,0.303302079,0.989219727,0.056038647,0.921804673,0.853376379,0.501743775
33.5,-120.5,-600,0.320773397,0.9893062,0.05394525,0.901173684,0.86252354,0.493488434
33.5,-119.5,-600,0.337312911,0.990026807,0.047665056,0.818542048,0.888081786,0.456841559
33.5,-118.5,-600,0.338652379,0.990055631,0.04331723,0.856035318,0.859833199,0.473341206
34.5,-124.5,-600,0.298060684,0.987490272,0.062318841,0.919263487,0.862254506,0.538015407
34.5,-123.5,-600,0.29841011,0.987864987,0.054911433,0.921546247,0.803605058,0.501622373
34.5,-122.5,-600,0.300623144,0.988412648,0.054911433,0.924991924,0.872477805,0.514342001
34.5,-121.5,-600,0.312037738,0.989046782,0.0568438,0.898589426,0.865482916,0.490646521
35.5,-124.5,-600,0.296488265,0.98774969,0.056038647,0.904662431,0.857411891,0.529484152
35.5,-123.5,-600,0.297594782,0.988268527,0.060225443,0.91157532,0.848533764,0.505959739
35.5,-122.5,-600,0.30429212,0.988470297,0.065217391,0.903004199,0.887812752,0.491678439
35.5,-121.5,-600,0.309824704,0.988383824,0.058776167,0.903284161,0.867097121,0.510352287
36.5,-124.5,-600,0.29072273,0.987403799,0.053462158,0.864907936,0.892117299,0.495756445
36.5,-123.5,-600,0.295672937,0.988066757,0.0568438,0.880844191,0.83023944,0.510225366
36.5,-122.5,-600,0.312037738,0.987922636,0.089049919,0.811801443,0.83023944,0.448199938
37.5,-124.5,-600,0.291596296,0.987288502,0.065378422,0.925099602,0.83023944,0.555938769
37.5,-123.5,-600,0.304408596,0.98774969,0.065539452,0.904059438,0.859564165,0.492875905
38.5,-124.5,-600,0.28868441,0.987000259,0.063446055,0.914741036,0.873822976,0.539339793
39.5,-124.5,-600,0.287694368,0.986769665,0.085024155,0.878453753,0.956416465,0.532182589
30.5,-124.5,-650,0.294741133,0.989046782,0.058776167,0.916916119,0.846112456,0.523463712
30.5,-123.5,-650,0.294158756,0.9893062,0.054267311,0.913212017,0.872477805,0.520103081
30.5,-122.5,-650,0.29765302,0.9893062,0.057809984,0.922515344,0.871132634,0.519766467
30.5,-121.5,-650,0.298293635,0.989680915,0.051046699,0.909594056,0.869249395,0.530952013
30.5,-120.5,-650,0.302486751,0.990142104,0.06215781,0.891310434,0.854990584,0.5174819
30.5,-118.5,-650,0.311921263,0.990574467,0.050402576,0.909550985,0.898305085,0.502008653
30.5,-116.5,-650,0.32147225,0.991035656,0.055072464,0.90886185,0.882432069,0.502334231
31.5,-123.5,-650,0.293692854,0.98910443,0.046698873,0.927123937,0.876513317,0.547617208
31.5,-122.5,-650,0.295439986,0.989623267,0.056038647,0.929148272,0.877051386,0.541193934
31.5,-121.5,-650,0.294333469,0.989738564,0.061674718,0.933196942,0.902609631,0.534566484
31.5,-120.5,-650,0.300564906,0.989969158,0.05410628,0.909981695,0.879203659,0.530118753
31.5,-119.5,-650,0.307320482,0.990487995,0.049275362,0.909809411,0.878396556,0.51021433
31.5,-117.5,-650,0.317686798,0.990747413,0.058454106,0.882502423,0.874361044,0.482887824
32.5,-123.5,-650,0.285830761,0.989190903,0.06489533,0.921740067,0.88054883,0.557715654
32.5,-120.5,-650,0.302020849,0.990026807,0.060869565,0.93354151,0.895614743,0.543533684
32.5,-119.5,-650,0.313610157,0.99045917,0.055555556,0.895079143,0.863868711,0.504861602
32.5,-118.5,-650,0.321064586,0.990747413,0.054267311,0.902939593,0.872746839,0.506953028
32.5,-117.5,-650,0.324500611,0.990487995,0.053140097,0.881834823,0.872477805,0.497411928
33.5,-124.5,-650,0.28355949,0.988297351,0.043639291,0.934381393,0.884315308,0.560154732
33.5,-123.5,-650,0.286296663,0.988931485,0.046215781,0.93782707,0.871132634,0.540548296
33.5,-120.5,-650,0.308776425,0.990026807,0.0568438,0.886271132,0.891310196,0.502957796
33.5,-119.5,-650,0.322695242,0.990574467,0.052012882,0.814105739,0.904492871,0.498499029
33.5,-118.5,-650,0.323801759,0.990516819,0.038647343,0.853343383,0.871132634,0.504050415
34.5,-124.5,-650,0.285015433,0.988441472,0.05942029,0.921567783,0.873822976,0.558013641
34.5,-122.5,-650,0.287985557,0.98910443,0.058454106,0.919241951,0.902878666,0.526300106
34.5,-121.5,-650,0.300273717,0.989680915,0.059098229,0.894303866,0.88377724,0.511991215
35.5,-124.5,-650,0.284957195,0.988585594,0.062318841,0.935027458,0.826472962,0.552213933
35.5,-123.5,-650,0.286063712,0.988787363,0.063607085,0.94501992,0.873284907,0.565336394
35.5,-122.5,-650,0.291538058,0.989421497,0.052657005,0.937202541,0.937046005,0.557881203
35.5,-121.5,-650,0.295731175,0.989248552,0.05668277,0.930505007,0.846112456,0.543241215
36.5,-124.5,-650,0.279599324,0.988239703,0.061513688,0.844363088,0.847726661,0.560215434
36.5,-123.5,-650,0.285073671,0.988931485,0.059098229,0.818542048,0.872208771,0.555662855
36.5,-122.5,-650,0.298701299,0.988700891,0.087439614,0.829417465,0.836965295,0.471669168
38.5,-124.5,-650,0.277793955,0.987893811,0.054267311,0.92548724,0.872208771,0.566578006
39.5,-124.5,-650,0.276046823,0.987807339,0.072785829,0.844190804,1,0.516400318
30.5,-124.5,-700,0.281987071,0.990026807,0.060225443,0.920060299,0.867366156,0.555707002
30.5,-123.5,-700,0.283384777,0.990286225,0.058776167,0.928975988,0.867366156,0.567162944
30.5,-122.5,-700,0.287053753,0.990170928,0.05410628,0.930505007,0.88700565,0.549835555
30.5,-121.5,-700,0.287286704,0.990603292,0.042190016,0.919263487,0.877589454,0.556628554
30.5,-118.5,-700,0.297594782,0.99126625,0.060547504,0.887627867,0.897497982,0.547230929
30.5,-116.5,-700,0.30481626,0.991468019,0.053462158,0.904963928,0.900726392,0.530874757
31.5,-123.5,-700,0.281521169,0.989940334,0.044444444,0.935888877,0.88054883,0.572951616
31.5,-122.5,-700,0.283617728,0.990228576,0.061191626,0.95669215,0.891848265,0.589026355
31.5,-121.5,-700,0.282685924,0.990401522,0.058776167,0.938946915,0.875975249,0.564574872
31.5,-120.5,-700,0.289499738,0.990776237,0.05136876,0.92053408,0.88700565,0.558598578
31.5,-119.5,-700,0.294682896,0.99106448,0.047504026,0.928868311,0.882432069,0.548157999
31.5,-117.5,-700,0.303709743,0.991352722,0.058293076,0.939313018,0.867904224,0.532955147
32.5,-123.5,-700,0.275639159,0.990055631,0.066344605,0.928760633,0.86252354,0.584043352
32.5,-120.5,-700,0.291596296,0.990718589,0.061352657,0.955335415,0.888619855,0.55004525
32.5,-119.5,-700,0.301671423,0.990949183,0.055555556,0.914784107,0.8708636,0.53480377
32.5,-118.5,-700,0.307087531,0.991237425,0.049114332,0.909895553,0.879472693,0.527519645
32.5,-117.5,-700,0.309591754,0.991150953,0.047504026,0.905868418,0.889695991,0.524892945
