Latitude,Longitude,Temperature (°C),Salinity (Unitless),Density (kg/m$^3$),Dissolved Oxygen (ml/l),Percent Oxygen Saturation,Apparent Oxygen Utilization,Silicate,Phosphate,Nitrate
-37.5,-42.5,17.584,35.441,25.83,5.5120000000000005,-0.174,103.26799999999999,1.5490000000000002,0.254,0.16399999999999998
-37.5,-37.5,17.069000000000003,35.398,25.994,5.513999999999999,-0.153,102.72,2.546,2.355,0.20600000000000002
-37.5,-32.5,17.364,35.458,25.82,5.6739999999999995,0.04,99.264,0.55,1.25,0.248
-37.5,-27.5,17.075,35.357,25.881999999999998,5.595,-0.142,102.67200000000001,1.311,0.043,0.17
-37.5,-22.5,16.692,35.209,26.057,5.636,-0.228,104.384,1.6969999999999998,0.419,0.08199999999999999
-37.5,-17.5,16.48,35.115,25.974,6.31,-0.629,111.07600000000001,1.0,0.5,
-37.5,-12.5,16.11,35.169000000000004,25.899,5.721,-0.19,103.471,1.0759999999999998,0.256,0.35700000000000004
-37.5,-7.5,16.709,35.134,25.701,5.707999999999999,-0.223,104.05,0.6409999999999999,0.7120000000000001,0.327
-37.5,-2.5,15.754000000000001,35.015,25.98,5.792999999999999,-0.18100000000000002,103.118,,,0.9
-37.5,2.5,15.433,34.97,25.916,5.819,-0.03,100.62299999999999,1.4969999999999999,2.563,0.591
-37.5,7.5,15.832,35.138000000000005,25.951,5.683,-0.006,100.139,2.406,0.154,0.49200000000000005
-37.5,12.5,17.649,35.385,25.660999999999998,5.565,-0.165,103.044,2.85,1.795,0.34
-37.5,17.5,18.919,35.425,25.399,5.3870000000000005,-0.12300000000000001,102.338,4.09,1.422,0.424
-37.5,22.5,19.272000000000002,35.391999999999996,25.267,5.414,-0.155,102.913,4.079,1.699,0.381
-37.5,27.5,19.281,35.446999999999996,25.221,5.218999999999999,-0.073,101.413,4.224,0.207,0.294
-37.5,32.5,19.051,35.516,25.349,5.269,-0.085,101.646,4.095,0.17800000000000002,0.381
-37.5,37.5,18.846,35.541,25.351,5.18,0.032,99.435,4.125,0.1,0.28300000000000003
-37.5,42.5,18.785999999999998,35.57,25.503,5.312,-0.042,100.685,4.862,0.0,0.262
-37.5,47.5,17.385,35.518,25.691,5.587000000000001,-0.002,100.06,4.35,,0.434
-37.5,52.5,17.792,35.516999999999996,25.805,5.532,-0.09,101.66,4.756,2.46,0.391
-37.5,57.5,17.111,35.494,25.916,5.4079999999999995,-0.048,100.899,4.023,0.2,0.304
-37.5,62.5,16.448,35.433,25.88,5.5760000000000005,-0.022000000000000002,100.42299999999999,4.148,0.308,0.268
-37.5,67.5,16.757,35.367,25.851999999999997,5.692,-0.077,101.396,1.0,,0.245
-37.5,72.5,15.581,35.251999999999995,26.166,5.752999999999999,-0.243,104.40899999999999,1.814,0.7759999999999999,0.46399999999999997
-37.5,77.5,14.937000000000001,35.205,26.086,5.778,0.12,97.984,2.0,3.0,0.376
-37.5,82.5,15.448,35.173,26.063000000000002,5.877999999999999,-0.145,102.52600000000001,4.833,6.5,0.517
-37.5,87.5,15.177,35.077,26.004,5.906000000000001,-0.258,104.61399999999999,4.1,6.6,0.507
-37.5,92.5,15.087,35.053000000000004,26.022,6.034,-0.204,103.48100000000001,2.8760000000000003,3.5260000000000002,0.552
-37.5,97.5,14.850999999999999,35.139,26.116,5.914,-0.12300000000000001,102.178,2.326,2.895,0.42200000000000004
-37.5,102.5,15.214,35.254,26.195,6.01,-0.095,101.632,4.0,,0.589
-37.5,107.5,15.739,35.344,26.168000000000003,5.702000000000001,0.001,99.97200000000001,3.4219999999999997,6.345,0.523
-37.5,112.5,16.454,35.442,26.098000000000003,5.63,-0.138,102.447,2.5660000000000003,1.8330000000000002,0.28800000000000003
-37.5,117.5,17.598,35.493,25.910999999999998,5.332999999999999,0.015,99.69200000000001,2.22,0.309,0.15
-37.5,122.5,16.229,35.285,26.005,5.816,-0.18600000000000003,103.339,1.598,1.443,0.276
-37.5,127.5,15.703,35.21,25.987,5.785,-0.158,102.777,1.9669999999999999,3.16,0.379
-37.5,132.5,15.922,35.354,26.017,5.553,-0.069,101.257,1.575,1.268,0.257
-37.5,137.5,16.785,35.714,26.009,5.425,-0.040999999999999995,100.771,0.5660000000000001,0.546,0.21100000000000002
-37.5,142.5,15.727,35.431999999999995,26.136,5.667999999999999,-0.052000000000000005,100.959,0.731,0.57,0.218
-37.5,147.5,16.614,35.49,26.07,5.563,-0.03,100.573,1.349,1.205,0.276
-37.5,152.5,19.494,35.536,25.627,5.3660000000000005,-0.016,100.301,1.306,0.648,0.228
-37.5,157.5,19.147000000000002,35.546,25.522,5.176,0.01,99.805,1.92,2.006,0.244
-37.5,162.5,17.734,35.518,25.77,5.309,-0.073,101.413,2.003,0.59,0.18100000000000002
-37.5,167.5,16.986,35.461,25.691,5.316,-0.106,102.023,2.05,0.8859999999999999,0.221
-37.5,172.5,17.105,35.24,25.675,5.556,0.013000000000000001,99.861,2.593,0.532,0.27
-37.5,177.5,17.895,35.398,25.498,5.406000000000001,-0.166,103.241,2.987,2.6710000000000003,0.252
-32.5,-177.5,19.275,35.626,25.287,5.247999999999999,-0.195,103.85600000000001,2.805,0.22,0.142
-32.5,-172.5,18.959,35.582,25.274,5.126,-0.073,101.613,2.1069999999999998,0.106,0.125
-32.5,-167.5,18.579,35.492,25.288,5.06,-0.032,100.663,1.053,0.023,0.07200000000000001
-32.5,-162.5,18.814,35.393,25.173000000000002,4.996,0.091,98.204,0.85,,0.115
-32.5,-157.5,19.299,35.473,25.169,5.138999999999999,-0.08199999999999999,101.583,0.502,0.081,0.114
-32.5,-152.5,19.528,35.400999999999996,25.070999999999998,5.351,-0.025,100.50399999999999,1.181,0.11800000000000001,0.131
-32.5,-147.5,19.624000000000002,35.349000000000004,25.128,5.229,-0.086,101.706,0.406,0.057999999999999996,0.10800000000000001
-32.5,-142.5,19.854,35.219,25.189,5.013999999999999,-0.051,101.022,0.442,0.009000000000000001,0.096
-32.5,-137.5,19.688,35.177,25.124000000000002,5.228,-0.049,100.98700000000001,1.148,0.053,0.12
-32.5,-132.5,19.663,35.104,25.048000000000002,5.412000000000001,-0.045,100.844,1.973,0.046,0.125
-32.5,-127.5,20.175,35.125,25.043000000000003,5.394,-0.065,101.234,0.617,0.0,0.114
-32.5,-122.5,20.000999999999998,34.917,24.891,5.3389999999999995,-0.11,102.134,1.511,0.0,0.12
-32.5,-117.5,20.142,34.969,24.833000000000002,5.3629999999999995,-0.129,102.536,0.233,0.05,0.13
-32.5,-112.5,20.077,35.049,24.758000000000003,5.117,-0.128,102.631,0.228,0.008,0.138
-32.5,-107.5,20.208,35.15,24.795,5.216,-0.10300000000000001,102.155,0.433,0.0,0.14400000000000002
-32.5,-102.5,20.254,35.099000000000004,24.701,5.244,-0.155,103.166,0.449,0.205,0.141
-32.5,-97.5,20.024,34.965,24.706,5.178999999999999,-0.064,101.333,0.326,0.006999999999999999,0.18100000000000002
-32.5,-92.5,19.05,34.656,24.9,5.314,0.013000000000000001,99.647,0.369,0.727,0.233
-32.5,-87.5,18.423,34.569,24.723000000000003,5.202000000000001,-0.12,102.345,0.619,0.45399999999999996,0.24100000000000002
-32.5,-82.5,17.777,34.491,24.899,5.3229999999999995,-0.09300000000000001,101.772,0.18899999999999997,0.355,0.26899999999999996
-32.5,-77.5,16.79,34.181,24.991999999999997,5.625,-0.138,102.478,0.222,0.065,0.28600000000000003
-32.5,-72.5,14.958,34.236999999999995,25.467,5.454,0.37200000000000005,94.00200000000001,3.7319999999999998,8.817,0.9640000000000001
-32.5,-47.5,21.285999999999998,35.979,25.149,5.2010000000000005,-0.273,105.59299999999999,2.719,0.627,0.153
-32.5,-42.5,20.498,36.051,25.453000000000003,5.27,-0.191,103.75399999999999,1.4169999999999998,0.253,0.047
-32.5,-37.5,20.488000000000003,35.874,25.386999999999997,5.15,-0.138,102.708,1.29,0.021,0.033
-32.5,-32.5,19.805,35.754,25.465999999999998,5.26,-0.14,102.70200000000001,0.35,0.0,0.04
-32.5,-27.5,19.932000000000002,35.733000000000004,25.285,5.305,-0.095,101.82799999999999,1.271,0.06,0.099
-32.5,-22.5,20.023,35.781,25.418000000000003,5.196000000000001,-0.1,101.97200000000001,1.351,0.059000000000000004,0.075
-32.5,-17.5,20.048,35.851,25.348000000000003,5.309,-0.04,100.762,1.199,0.10300000000000001,0.214
-32.5,-12.5,19.748,35.778,25.445,5.196000000000001,0.026000000000000002,99.51100000000001,1.367,0.0,0.185
-32.5,-7.5,19.575,35.814,25.409000000000002,5.2379999999999995,-0.13699999999999998,102.666,1.62,0.031,0.158
-32.5,-2.5,19.142,35.723,25.578000000000003,5.278,-0.133,102.56,1.725,0.01,0.171
-32.5,2.5,18.649,35.692,25.665,5.3260000000000005,-0.153,102.949,2.436,0.022000000000000002,0.27399999999999997
-32.5,7.5,18.673,35.653,25.544,5.28,-0.107,102.17,3.012,0.055,0.33799999999999997
-32.5,12.5,18.419,35.528,25.592,5.39,-0.12,102.302,3.333,0.9670000000000001,0.462
-32.5,17.5,16.043,35.111,25.869,5.941,-0.35100000000000003,106.266,5.455,3.45,0.674
-32.5,27.5,20.382,35.354,24.983,5.266,-0.032,100.719,4.868,2.3280000000000003,0.397
-32.5,32.5,23.182,35.363,24.125999999999998,5.013,-0.028999999999999998,100.522,1.733,0.31,0.183
-32.5,37.5,21.778000000000002,35.564,24.645,5.167999999999999,-0.054000000000000006,101.073,2.742,0.098,0.121
-32.5,42.5,20.06,35.579,25.076,5.287999999999999,-0.068,101.355,5.127000000000001,0.22899999999999998,0.242
-32.5,47.5,20.45,35.578,25.093000000000004,5.2829999999999995,-0.047,100.823,3.7119999999999997,0.19399999999999998,0.21100000000000002
-32.5,52.5,20.144000000000002,35.556999999999995,25.105,5.281000000000001,-0.042,100.84299999999999,2.612,0.08800000000000001,0.18899999999999997
-32.5,57.5,20.134,35.535,25.178,5.247999999999999,-0.095,101.92399999999999,3.705,0.081,0.28600000000000003
-32.5,62.5,19.408,35.588,25.334,5.2860000000000005,-0.109,102.103,3.043,0.083,0.196
-32.5,67.5,19.029,35.591,25.545,5.19,-0.11900000000000001,102.32700000000001,2.658,0.08800000000000001,0.17
-32.5,72.5,19.049,35.723,25.529,5.4,-0.139,102.67399999999999,2.085,0.049,0.22
-32.5,77.5,19.629,35.693000000000005,25.406,5.34,-0.16899999999999998,103.21,2.246,0.073,0.17
-32.5,82.5,18.576,35.672,25.683000000000003,5.547000000000001,-0.142,102.602,4.791,0.099,0.368
-32.5,87.5,18.579,35.692,25.665,5.428999999999999,-0.126,102.369,2.992,0.096,0.235
-32.5,92.5,18.36,35.626999999999995,25.686,5.566,-0.179,103.355,3.722,0.086,0.264
-32.5,97.5,17.868,35.665,25.842,5.574,-0.141,102.669,2.137,0.231,0.20800000000000002
-32.5,102.5,18.148,35.843,25.87,5.422999999999999,-0.075,101.34,2.137,0.132,0.165
-32.5,107.5,18.63,35.801,25.866,5.321000000000001,-0.047,100.971,2.4,0.19899999999999998,0.155
-32.5,112.5,20.412,35.676,25.212,5.121,0.022000000000000002,99.56200000000001,2.55,0.2,0.13699999999999998
-32.5,117.5,20.749000000000002,35.644,25.123,5.13,-0.003,100.066,2.271,0.385,0.139
-32.5,127.5,18.206,35.911,25.947,5.3020000000000005,0.051,99.072,1.431,0.26899999999999996,0.154
-32.5,132.5,17.855999999999998,35.91,25.974,5.382000000000001,-0.028999999999999998,100.584,1.031,0.193,0.14400000000000002
-32.5,152.5,20.778000000000002,35.514,25.076999999999998,5.187,-0.016,100.32600000000001,1.38,0.586,0.19
-32.5,157.5,21.448,35.666,24.814,5.042,-0.013999999999999999,100.296,0.9940000000000001,0.599,0.23
-32.5,162.5,20.475,35.703,25.107,5.073,-0.039,100.802,0.922,0.457,0.20600000000000002
-32.5,167.5,19.497,35.629,25.254,5.2,0.03,99.42,2.07,0.508,0.299
-32.5,172.5,19.3,35.681,25.23,5.261,0.011000000000000001,99.885,1.6130000000000002,1.7469999999999999,0.29600000000000004
-32.5,177.5,19.511,35.708,25.241999999999997,5.141,-0.046,100.866,1.9569999999999999,2.519,0.306
-27.5,-177.5,22.249000000000002,35.676,24.462,5.099,-0.16,103.219,1.939,0.0,0.1
-27.5,-172.5,22.324,35.662,24.656999999999996,5.03,-0.055999999999999994,101.154,1.4580000000000002,0.016,0.078
-27.5,-167.5,22.258000000000003,35.705999999999996,24.448,4.891,-0.046,100.96600000000001,0.9259999999999999,0.022000000000000002,0.021
-27.5,-162.5,22.436,35.666,24.410999999999998,4.968,0.022000000000000002,99.52,1.376,0.151,0.133
-27.5,-157.5,21.874000000000002,35.561,24.581999999999997,5.135,-0.091,101.773,1.364,0.355,0.07400000000000001
-27.5,-152.5,21.576,35.523,24.516,5.073,-0.10400000000000001,102.103,0.8690000000000001,0.141,0.08900000000000001
-27.5,-147.5,21.473000000000003,35.665,24.426,5.025,-0.161,103.383,1.5319999999999998,0.08800000000000001,0.11199999999999999
-27.5,-142.5,22.035,35.72,24.256999999999998,4.986000000000001,-0.135,102.751,1.146,0.084,0.047
-27.5,-137.5,22.684,35.481,24.275,4.922,-0.13,102.70299999999999,1.383,0.05,0.084
-27.5,-132.5,23.195,35.65,24.531,5.077,-0.043,100.60700000000001,1.5190000000000001,0.153,0.11800000000000001
-27.5,-127.5,22.925,35.757,24.328000000000003,4.978,-0.10400000000000001,102.141,0.0,0.0,0.125
-27.5,-122.5,22.855,35.809,24.636,5.06,-0.132,102.76,1.0,0.0,0.11
-27.5,-117.5,22.878,35.952,24.71,5.048,-0.008,100.15700000000001,0.33299999999999996,0.033,0.147
-27.5,-112.5,22.965,36.05,24.733,4.828,0.09300000000000001,98.119,0.75,0.0,0.113
-27.5,-107.5,22.368000000000002,35.945,24.913,5.086,-0.015,100.32,0.33299999999999996,0.0,0.14800000000000002
-27.5,-102.5,21.846999999999998,35.845,24.872,5.124,-0.022000000000000002,100.461,0.469,0.14400000000000002,0.252
-27.5,-97.5,20.89,35.626999999999995,24.936,5.155,0.015,99.70200000000001,0.667,0.0,0.24
-27.5,-92.5,20.631,35.515,24.991999999999997,5.145,-0.032,100.611,0.519,0.444,0.23600000000000002
-27.5,-87.5,19.348,35.191,24.791,5.311,-0.10099999999999999,101.971,2.187,0.262,0.38
-27.5,-82.5,19.028,34.834,25.041,5.442,-0.076,101.39299999999999,2.369,0.25,0.35700000000000004
-27.5,-77.5,17.831,34.508,25.041,5.44,0.031,99.491,0.667,4.0,0.32
-27.5,-72.5,16.113,34.57,25.416,5.567,-0.098,101.962,2.353,2.588,0.574
-27.5,-47.5,22.976999999999997,35.353,24.21,5.21,-0.248,105.155,4.977,1.268,0.22699999999999998
-27.5,-42.5,23.627,36.621,25.011,4.94,-0.092,101.97399999999999,2.639,1.338,0.11
-27.5,-37.5,23.515,36.405,24.854,4.966,-0.109,102.24600000000001,1.306,0.21,0.022000000000000002
-27.5,-32.5,23.205,36.244,25.006999999999998,4.941,0.01,99.831,0.884,0.040999999999999995,0.08
-27.5,-27.5,22.928,36.205999999999996,24.963,4.917,-0.046,101.053,1.308,0.021,0.087
-27.5,-22.5,22.738000000000003,36.213,25.070999999999998,4.916,-0.11800000000000001,102.52600000000001,1.062,0.027999999999999997,0.06
-27.5,-17.5,22.218000000000004,36.22,25.201999999999998,5.066,-0.166,103.508,1.406,0.08199999999999999,0.174
-27.5,-12.5,22.000999999999998,36.266999999999996,25.186999999999998,4.888,-0.16899999999999998,103.641,1.3330000000000002,0.0,0.16399999999999998
-27.5,-7.5,21.513,36.15,25.353,4.978,-0.16,103.367,1.564,0.027000000000000003,0.158
-27.5,-2.5,20.994,36.025999999999996,25.329,5.074,-0.09300000000000001,101.844,1.6540000000000001,0.061,0.16399999999999998
-27.5,2.5,20.077,35.804,25.406999999999996,5.3420000000000005,-0.157,102.97399999999999,1.854,0.018000000000000002,0.19899999999999998
-27.5,7.5,19.268,35.63,25.428,5.247000000000001,-0.11,102.12,3.252,0.09699999999999999,0.25
-27.5,12.5,16.386,35.144,25.809,5.622999999999999,-0.08800000000000001,101.946,8.696,5.2170000000000005,1.01
-27.5,17.5,15.084000000000001,34.915,25.903000000000002,5.754,-0.146,103.09899999999999,8.265,6.971,0.935
-27.5,37.5,24.346,35.36,23.930999999999997,4.803999999999999,-0.062,101.305,2.525,0.10400000000000001,0.11599999999999999
-27.5,42.5,24.088,35.3,23.86,4.888999999999999,-0.042,100.84299999999999,4.291,0.068,0.16
-27.5,47.5,24.13,35.251999999999995,23.941999999999997,4.833,-0.015,100.304,2.173,0.107,0.133
-27.5,52.5,23.541,35.309,23.884,5.086,-0.106,102.14399999999999,2.812,0.033,0.128
-27.5,57.5,23.351999999999997,35.364000000000004,24.111,5.005,-0.006999999999999999,100.148,1.564,0.0,0.161
-27.5,62.5,22.666,35.477,24.355999999999998,4.956,0.002,100.022,2.5,0.1,0.122
-27.5,67.5,22.219,35.55,24.443,4.949,-0.091,101.89299999999999,1.9669999999999999,0.33399999999999996,0.099
-27.5,72.5,22.229,35.662,24.683000000000003,4.918,0.027999999999999997,99.4,2.986,0.3,0.15
-27.5,77.5,21.930999999999997,35.711999999999996,24.623,5.132999999999999,-0.106,102.054,4.0,,0.15
-27.5,82.5,21.16,35.844,25.052,4.999,-0.069,101.46700000000001,2.8089999999999997,0.203,0.136
-27.5,87.5,21.014,35.864000000000004,25.0,4.988,-0.11199999999999999,102.306,3.0269999999999997,0.183,0.109
-27.5,92.5,20.788,35.86,25.135,5.266,-0.075,101.45,3.785,0.062,0.147
-27.5,97.5,20.660999999999998,35.806,24.889,5.14,-0.057999999999999996,101.139,2.231,0.106,0.125
-27.5,102.5,20.961,35.75,24.763,5.082,-0.081,101.62799999999999,2.984,0.34,0.14
-27.5,107.5,21.177,35.593,24.76,5.01,0.036000000000000004,99.27600000000001,3.0,0.304,0.134
-27.5,112.5,22.311999999999998,35.522,24.701999999999998,5.002,0.027999999999999997,99.46700000000001,2.574,0.24,0.14400000000000002
-27.5,157.5,23.048000000000002,35.715,24.348000000000003,4.918,0.031,99.40299999999999,0.823,0.332,0.131
-27.5,162.5,22.534000000000002,35.81,24.564,4.953,0.001,99.925,0.9009999999999999,0.265,0.175
-27.5,167.5,22.237,35.795,24.816,5.025,-0.055999999999999994,101.132,1.4880000000000002,0.16,0.18600000000000003
-27.5,172.5,22.019000000000002,35.766999999999996,24.631999999999998,5.012,-0.076,101.585,1.162,0.44299999999999995,0.17800000000000002
-27.5,177.5,22.471999999999998,35.753,24.261999999999997,4.956,-0.053,101.083,1.4809999999999999,0.45,0.17
-22.5,-177.5,24.921,35.461999999999996,23.608,4.762,-0.09699999999999999,102.08,2.307,0.075,0.14400000000000002
-22.5,-172.5,25.168000000000003,35.43,23.558000000000003,4.723,-0.044000000000000004,100.891,0.857,0.018000000000000002,0.044000000000000004
-22.5,-167.5,25.494,35.48,23.546,4.668,-0.078,101.7,0.8,0.005,0.019
-22.5,-162.5,24.987,35.555,23.761,4.6419999999999995,-0.018000000000000002,100.406,2.25,0.3,0.2
-22.5,-157.5,25.441,35.685,23.697,4.978,-0.249,105.102,1.0,0.46299999999999997,0.062
-22.5,-152.5,25.039,35.751,23.673000000000002,4.901,-0.078,101.62799999999999,1.003,0.27,0.095
-22.5,-147.5,25.64,35.899,23.677,4.791,-0.106,102.294,0.39,0.071,0.102
-22.5,-142.5,25.551,36.076,23.988000000000003,4.769,-0.078,101.693,0.253,0.07400000000000001,0.154
-22.5,-137.5,25.607,36.181,23.958000000000002,4.792,-0.081,101.725,1.294,0.048,0.19699999999999998
-22.5,-132.5,24.910999999999998,36.202,24.017,4.821000000000001,-0.034,100.72,1.501,0.04,0.223
-22.5,-127.5,24.874000000000002,36.373000000000005,24.31,4.715,-0.09300000000000001,102.00399999999999,,0.0,0.24600000000000002
-22.5,-122.5,25.141,36.472,24.328000000000003,4.648,-0.012,100.286,1.0,,0.17
-22.5,-117.5,24.779,36.542,24.459,4.769,-0.034,100.73100000000001,1.0,0.0,0.18
-22.5,-112.5,24.343000000000004,36.504,24.689,4.876,-0.121,102.527,1.0,0.033,0.228
-22.5,-107.5,23.576,36.287,24.791,4.863,-0.102,102.17299999999999,1.0,0.0,0.233
-22.5,-102.5,22.858,36.099000000000004,24.844,4.982,-0.11900000000000001,102.44200000000001,0.6829999999999999,0.10300000000000001,0.203
-22.5,-97.5,22.017,35.891,24.903000000000002,5.073,-0.017,100.366,0.81,0.34,0.305
-22.5,-92.5,21.3,35.613,24.91,5.0489999999999995,-0.011000000000000001,100.265,1.2,0.133,0.33
-22.5,-87.5,20.201,35.389,24.999000000000002,5.155,-0.09699999999999999,101.929,1.976,0.27899999999999997,0.396
-22.5,-82.5,19.609,35.175,24.910999999999998,5.426,-0.115,102.279,2.622,0.424,0.48200000000000004
-22.5,-77.5,19.410999999999998,35.101,25.035999999999998,5.325,-0.054000000000000006,100.89399999999999,3.4389999999999996,1.038,0.517
-22.5,-72.5,17.904,34.871,25.182,5.422999999999999,-0.16,103.241,4.342,0.564,0.696
-22.5,-42.5,23.087,35.858000000000004,24.646,5.122999999999999,-0.172,103.556,3.8339999999999996,1.6030000000000002,0.25
-22.5,-37.5,25.258000000000003,36.97,24.779,4.769,-0.05,101.084,2.283,1.2409999999999999,0.11599999999999999
-22.5,-32.5,25.401999999999997,36.93,24.735,4.725,-0.036000000000000004,100.802,1.699,0.27,0.081
-22.5,-27.5,25.094,36.997,24.807,4.665,-0.002,100.14200000000001,1.415,0.2,0.14
-22.5,-22.5,24.566999999999997,36.91,24.935,4.531000000000001,0.017,99.666,0.802,0.001,0.11199999999999999
-22.5,-17.5,23.92,36.769,24.979,4.83,-0.065,101.47,1.197,0.068,0.17300000000000001
-22.5,-12.5,23.057,36.626999999999995,25.149,4.926,0.166,96.721,,,0.35700000000000004
-22.5,-7.5,22.284000000000002,36.439,25.163,4.821000000000001,-0.09,101.992,1.016,0.02,0.22699999999999998
-22.5,-2.5,21.326,36.165,25.31,4.966,0.10400000000000001,97.945,,,0.272
-22.5,2.5,20.654,35.927,25.269000000000002,5.175,-0.127,102.501,2.092,0.10300000000000001,0.32299999999999995
-22.5,7.5,19.605,35.597,25.255,5.358,-0.149,102.815,3.7089999999999996,1.381,0.40299999999999997
-22.5,12.5,16.09,35.162,25.781,5.756,-0.226,104.28299999999999,7.007999999999999,4.395,0.9229999999999999
-22.5,37.5,25.941,35.176,23.070999999999998,4.726,-0.066,101.375,2.7939999999999996,0.078,0.125
-22.5,42.5,25.631999999999998,35.254,23.275,4.837,-0.064,101.354,2.965,0.043,0.13
-22.5,52.5,25.371,35.132,23.243000000000002,4.812,-0.055,101.133,2.891,0.045,0.134
-22.5,57.5,25.237,35.128,23.388,4.815,0.040999999999999995,99.171,2.186,0.256,0.171
-22.5,62.5,24.601,35.195,23.522,4.788,-0.040999999999999995,100.88,2.6,,0.11
-22.5,67.5,24.228,35.216,23.474,4.773,-0.021,100.46600000000001,2.556,0.172,0.126
-22.5,72.5,23.877,35.24,23.74,4.718999999999999,-0.063,101.421,3.734,0.45,0.13
-22.5,77.5,23.843000000000004,35.214,23.758000000000003,4.727,-0.046,100.994,2.995,0.131,0.107
-22.5,82.5,24.003,35.223,23.771,4.689,-0.077,101.29799999999999,3.1710000000000003,0.161,0.111
-22.5,87.5,23.489,35.16,23.866999999999997,4.934,-0.023,100.477,4.242,,0.149
-22.5,92.5,23.514,35.217,23.935,4.957,-0.062,101.27600000000001,2.155,0.031,0.105
-22.5,97.5,23.320999999999998,35.187,24.051,4.963,-0.066,101.35600000000001,2.1630000000000003,0.031,0.107
-22.5,102.5,23.156,35.166,23.983,4.827,0.022000000000000002,99.53399999999999,2.822,0.374,0.105
-22.5,107.5,24.208000000000002,35.034,23.616,4.857,-0.028999999999999998,100.529,3.4989999999999997,0.248,0.12300000000000001
-22.5,112.5,24.394000000000002,35.131,23.59,4.821000000000001,-0.03,100.678,3.6660000000000004,0.212,0.152
-22.5,152.5,24.291,35.353,23.649,4.772,-0.004,100.152,1.099,0.34600000000000003,0.13
-22.5,157.5,24.136,35.592,23.871,4.841,-0.043,100.87799999999999,1.03,0.213,0.161
-22.5,162.5,24.122,35.597,23.941,4.814,-0.019,100.42299999999999,0.893,0.045,0.12300000000000001
-22.5,167.5,24.666,35.433,23.68,4.86,-0.11900000000000001,102.45700000000001,2.864,0.05,0.07200000000000001
-22.5,172.5,25.134,35.413000000000004,23.659000000000002,4.798,-0.052000000000000005,101.116,1.531,0.156,0.16899999999999998
-22.5,177.5,24.926,35.428000000000004,23.526,4.757,-0.067,101.363,1.7269999999999999,0.064,0.102
-17.5,-177.5,27.544,35.184,22.55,4.593999999999999,-0.09300000000000001,102.037,1.226,0.128,0.151
-17.5,-172.5,27.412,35.369,22.756999999999998,4.54,-0.08,101.786,0.919,0.013999999999999999,0.091
-17.5,-167.5,27.435,35.437,22.721,4.552,-0.055,101.241,1.6469999999999998,0.040999999999999995,0.055
-17.5,-162.5,27.36,35.571999999999996,22.932,4.598,-0.061,101.416,1.3419999999999999,0.113,0.192
-17.5,-157.5,27.371,35.723,23.101,4.593999999999999,-0.057,101.29899999999999,1.0759999999999998,0.015,0.243
-17.5,-152.5,27.462,35.865,23.241999999999997,4.623,-0.13,102.9,1.084,0.102,0.18600000000000003
-17.5,-147.5,27.561999999999998,36.071999999999996,23.432,4.583,-0.095,102.417,0.608,0.064,0.155
-17.5,-142.5,27.217,36.236,23.613000000000003,4.663,-0.113,102.49799999999999,0.243,0.076,0.177
-17.5,-137.5,26.969,36.369,23.688000000000002,4.6819999999999995,-0.111,102.429,0.213,0.083,0.166
-17.5,-132.5,26.680999999999997,36.464,23.809,4.707,-0.13699999999999998,102.98,1.3430000000000002,0.077,0.221
-17.5,-127.5,26.588,36.424,23.92,4.569,-0.004,100.083,0.993,0.0,0.18100000000000002
-17.5,-122.5,25.857,36.521,24.241999999999997,4.735,-0.132,102.89200000000001,1.0,0.9,0.245
-17.5,-117.5,25.241999999999997,36.344,24.211,4.773,-0.107,102.29899999999999,0.5710000000000001,0.033,0.25
-17.5,-112.5,24.680999999999997,36.297,24.373,4.898,-0.125,102.626,0.833,0.075,0.309
-17.5,-107.5,23.833000000000002,36.175,24.474,4.842,-0.095,102.01,1.25,0.15,0.332
-17.5,-102.5,23.201,36.061,24.753,5.023,-0.127,102.58200000000001,1.35,0.205,0.39799999999999996
-17.5,-97.5,22.548000000000002,35.88,24.755,5.021,-0.115,102.36399999999999,0.909,0.5,0.444
-17.5,-92.5,21.941999999999997,35.708,24.811999999999998,5.189,-0.222,104.478,0.8,0.871,0.531
-17.5,-87.5,21.125,35.503,24.94,5.071000000000001,-0.073,101.49799999999999,2.718,0.907,0.5
-17.5,-82.5,20.173,35.323,24.961,5.21,-0.021,100.441,3.161,2.262,0.568
-17.5,-77.5,18.956,35.109,25.127,4.742,0.49200000000000005,91.29899999999999,8.585,7.24,1.256
-17.5,-72.5,19.025,35.043,24.987,5.274,0.006999999999999999,100.306,6.947,3.8310000000000004,1.15
-17.5,-37.5,26.575,37.177,24.533,4.668,-0.14400000000000002,103.21600000000001,1.8880000000000001,0.252,0.102
-17.5,-32.5,26.343000000000004,37.268,24.686999999999998,4.631,-0.055999999999999994,101.236,1.224,0.18600000000000003,0.085
-17.5,-27.5,26.109,37.249,24.753,4.659,-0.132,102.76899999999999,1.492,0.121,0.136
-17.5,-22.5,25.09,37.098,24.973000000000003,4.71,-0.128,102.815,1.545,0.040999999999999995,0.195
-17.5,-17.5,24.263,36.905,24.984,4.81,-0.11900000000000001,102.551,1.381,0.07200000000000001,0.205
-17.5,-12.5,23.335,36.725,25.173000000000002,4.853,-0.024,100.52799999999999,1.266,0.102,0.24600000000000002
