Minutes,Velocity
11.41166667,5548
11.4125,5845
11.41333333,6172
11.41416667,6508
11.415,6871
11.41583333,7234
11.41666667,7606
11.4175,8020
11.41833333,8408
11.41916667,8803
11.42,9217
11.42083333,9632
11.42166667,10062
11.4225,10488
11.42333333,10895
11.42416667,11294
11.425,11681
11.42583333,12052
11.42666667,12395
11.4275,12727
11.42833333,13059
11.42916667,13327
11.43,13573
11.43083333,13796
11.43166667,13927
11.4325,14038
11.43333333,14127
11.43416667,14190
11.435,14229
11.43583333,14194
11.43666667,14136
11.4375,14059
11.43833333,13991
11.43916667,13886
11.44,13719
11.44083333,13545
11.44166667,13346
11.4425,13149
11.44333333,12939
11.44416667,12666
11.445,12390
11.44583333,12112
11.44666667,11803
11.4475,11556
11.44833333,11279
11.44916667,10985
11.45,10684
11.45083333,10362
11.45166667,10085
11.4525,9755
11.45333333,9457
11.45416667,9144
11.455,8863
11.45583333,8606
11.45666667,8335
11.4575,8113
11.45833333,7831
11.45916667,7638
11.46,7418
11.46083333,7197
11.46166667,7054
11.4625,6853
11.46333333,6713
11.46416667,6554
11.465,6427
11.46583333,6375
11.46666667,6265
11.4675,6202
11.46833333,6201
11.46916667,6196
11.47,6229
11.47083333,6297
11.47166667,6374
11.4725,6485
11.47333333,6630
11.47416667,6742
11.475,6887
11.47583333,7069
11.47666667,7200
11.4775,7349
11.47833333,7510
11.47916667,7685
11.48,7840
11.48083333,8011
11.48166667,8252
11.4825,8467
11.48333333,8705
11.48416667,8950
11.485,9203
11.48583333,9480
11.48666667,9755
11.4875,10034
11.48833333,10303
11.48916667,10618
11.49,10919
11.49083333,11219
11.49166667,11538
11.4925,11838
11.49333333,12172
11.49416667,12434
11.495,12679
11.49583333,12948
11.49666667,13137
11.4975,13341
11.49833333,13508
11.49916667,13599
11.5,13714
11.50083333,13754
11.50166667,13797
11.5025,13892
11.50333333,13888
11.50416667,13933
11.505,13955
11.50583333,13914
11.50666667,13924
11.5075,13853
11.50833333,13798
11.50916667,13711
11.51,13596
11.51083333,13525
11.51166667,13381
11.5125,13277
11.51333333,13117
11.51416667,12929
11.515,12806
11.51583333,12626
11.51666667,12485
11.5175,12284
11.51833333,12056
11.51916667,11918
11.52,11729
11.52083333,11585
11.52166667,11448
11.5225,11274
11.52333333,11164
11.52416667,11070
11.525,10976
11.52583333,10867
11.52666667,10798
11.5275,10670
11.52833333,10583
11.52916667,10563
11.53,10488
11.53083333,10507
11.53166667,10448
11.5325,10418
11.53333333,10396
11.53416667,10329
11.535,10329
11.53583333,10231
11.53666667,10173
11.5375,10086
11.53833333,9974
11.53916667,9866
11.54,9737
11.54083333,9640
11.54166667,9509
11.5425,9443
11.54333333,9376
11.54416667,9322
11.545,9293
11.54583333,9234
11.54666667,9200
11.5475,9161
11.54833333,9136
11.54916667,9094
11.55,9034
11.55083333,8948
11.55166667,8823
11.5525,8764
11.55333333,8689
11.55416667,8597
11.555,8584
11.55583333,8525
11.55666667,8505
11.5575,8485
11.55833333,8463
11.55916667,8530
11.56,8542
11.56083333,8614
11.56166667,8693
11.5625,8734
11.56333333,8836
11.56416667,8950
11.565,9091
11.56583333,9209
11.56666667,9366
11.5675,9477
11.56833333,9596
11.56916667,9732
11.57,9825
11.57083333,10031
11.57166667,10155
11.5725,10317
11.57333333,10497
11.57416667,10612
11.575,10834
11.57583333,11019
11.57666667,11230
11.5775,11473
11.57833333,11702
11.57916667,11959
11.58,12246
11.58083333,12526
11.58166667,12850
11.5825,13209
11.58333333,13524
11.58416667,13898
11.585,14256
11.58583333,14662
11.58666667,15142
11.5875,15595
11.58833333,16114
11.58916667,16630
11.59,17117
11.59083333,17636
11.59166667,18160
11.5925,18659
11.59333333,19154
11.59416667,19626
11.595,20057
11.59583333,20472
11.59666667,20827
11.5975,21172
11.59833333,21486
11.59916667,21716
11.6,21952
11.60083333,22129
11.60166667,22264
11.6025,22384
11.60333333,22444
11.60416667,22509
11.605,22529
11.60583333,22515
11.60666667,22510
11.6075,22481
11.60833333,22420
11.60916667,22341
11.61,22275
11.61083333,22188
11.61166667,22099
11.6125,22025
11.61333333,21925
11.61416667,21801
11.615,21687
11.61583333,21567
11.61666667,21423
11.6175,21295
11.61833333,21110
11.61916667,20884
11.62,20687
11.62083333,20478
11.62166667,20255
11.6225,19970
11.62333333,19653
11.62416667,19336
11.625,18979
11.62583333,18579
11.62666667,18138
11.6275,17703
11.62833333,17211
11.62916667,16647
11.63,16110
11.63083333,15530
11.63166667,14893
11.6325,14289
11.63333333,13667
11.63416667,13015
11.635,12368
11.63583333,11686
11.63666667,11026
11.6375,10362
11.63833333,9660
11.63916667,8959
11.64,8227
11.64083333,7501
11.64166667,6779
11.6425,6040
11.64333333,5277
11.64416667,4537
11.645,3821
11.64583333,3079
11.64666667,2369
11.6475,1652
11.64833333,935
11.64916667,224
11.65,-530
11.65083333,-1248
11.65166667,-1997
11.6525,-2791
11.65333333,-3552
11.65416667,-4361
11.655,-5228
11.65583333,-6076
11.65666667,-6944
11.6575,-7822
11.65833333,-8695
11.65916667,-9620
11.66,-10483
11.66083333,-11302
11.66166667,-12166
11.6625,-13005
11.66333333,-13810
11.66416667,-14660
11.665,-15465
11.66583333,-16229
11.66666667,-17043
11.6675,-17800
11.66833333,-18577
11.66916667,-19391
11.67,-20192
11.67083333,-20973
11.67166667,-21700
11.6725,-22492
11.67333333,-23220
11.67416667,-23870
11.675,-24544
11.67583333,-25111
11.67666667,-25656
11.6775,-26160
11.67833333,-26557
11.67916667,-26961
11.68,-27317
11.68083333,-27589
11.68166667,-27848
11.6825,-28083
11.68333333,-28244
11.68416667,-28358
11.685,-28433
11.68583333,-28470
11.68666667,-28490
11.6875,-28459
11.68833333,-28423
11.68916667,-28371
11.69,-28291
11.69083333,-28217
11.69166667,-28105
11.6925,-27984
11.69333333,-27850
11.69416667,-27678
11.695,-27482
11.69583333,-27287
11.69666667,-27086
11.6975,-26858
11.69833333,-26616
11.69916667,-26341
11.7,-26083
11.70083333,-25824
11.70166667,-25565
11.7025,-25356
11.70333333,-25157
11.70416667,-24945
11.705,-24749
11.70583333,-24577
11.70666667,-24396
11.7075,-24222
11.70833333,-24052
11.70916667,-23902
11.71,-23774
11.71083333,-23643
11.71166667,-23562
11.7125,-23536
11.71333333,-23528
11.71416667,-23573
11.715,-23655
11.71583333,-23769
11.71666667,-23944
11.7175,-24179
11.71833333,-24477
11.71916667,-24798
11.72,-25200
11.72083333,-25668
11.72166667,-26188
11.7225,-26756
11.72333333,-27340
11.72416667,-28000
11.725,-28695
11.72583333,-29442
11.72666667,-30211
11.7275,-30990
11.72833333,-31789
11.72916667,-32599
11.73,-33432
11.73083333,-34232
11.73166667,-35068
11.7325,-35886
11.73333333,-36718
11.73416667,-37560
11.735,-38420
11.73583333,-39349
11.73666667,-40231
11.7375,-41182
11.73833333,-42096
11.73916667,-43000
11.74,-43960
11.74083333,-44843
11.74166667,-45729
11.7425,-46570
11.74333333,-47369
11.74416667,-48142
11.745,-48900
11.74583333,-49597
11.74666667,-50265
11.7475,-50943
11.74833333,-51507
11.74916667,-52077
11.75,-52623
11.75083333,-53153
11.75166667,-53681
11.7525,-54107
11.75333333,-54527
11.75416667,-54925
11.755,-55283
11.75583333,-55590
11.75666667,-55893
11.7575,-56119
11.75833333,-56298
11.75916667,-56456
11.76,-56511
11.76083333,-56584
11.76166667,-56596
11.7625,-56575
11.76333333,-56567
11.76416667,-56525
11.765,-56483
11.76583333,-56446
11.76666667,-56399
11.7675,-56366
11.76833333,-56355
11.76916667,-56296
11.77,-56249
11.77083333,-56250
11.77166667,-56204
11.7725,-56162
11.77333333,-56179
11.77416667,-56141
11.775,-56114
11.77583333,-56097
11.77666667,-56053
11.7775,-56052
11.77833333,-56040
11.77916667,-56027
11.78,-56041
11.78083333,-56044
11.78166667,-56017
11.7825,-56036
11.78333333,-56070
11.78416667,-56070
11.785,-56097
11.78583333,-56127
11.78666667,-56177
11.7875,-56216
11.78833333,-56236
11.78916667,-56284
11.79,-56292
11.79083333,-56261
11.79166667,-56247
11.7925,-56229
11.79333333,-56173
11.79416667,-56097
11.795,-56000
11.79583333,-55871
11.79666667,-55695
11.7975,-55485
11.79833333,-55267
11.79916667,-55002
11.8,-54696
11.80083333,-54349
11.80166667,-53969
11.8025,-53567
11.80333333,-53129
11.80416667,-52692
11.805,-52205
11.80583333,-51688
11.80666667,-51207
11.8075,-50723
11.80833333,-50264
11.80916667,-49825
11.81,-49412
11.81083333,-49031
11.81166667,-48644
11.8125,-48307
11.81333333,-47969
11.81416667,-47622
11.815,-47315
11.81583333,-46974
11.81666667,-46647
11.8175,-46329
11.81833333,-46006
11.81916667,-45707
11.82,-45378
11.82083333,-45043
11.82166667,-44719
11.8225,-44401
11.82333333,-44035
11.82416667,-43672
11.825,-43324
11.82583333,-42958
11.82666667,-42631
11.8275,-42328
11.82833333,-42009
11.82916667,-41677
11.83,-41391
11.83083333,-41103
11.83166667,-40798
11.8325,-40457
11.83333333,-40097
11.83416667,-39688
11.835,-39199
11.83583333,-38740
11.83666667,-38171
11.8375,-37558
11.83833333,-36942
11.83916667,-36211
11.84,-35463
11.84083333,-34651
11.84166667,-33805
11.8425,-32918
11.84333333,-32008
11.84416667,-31049
11.845,-30047
11.84583333,-29075
11.84666667,-28020
11.8475,-26970
11.84833333,-25887
11.84916667,-24787
11.85,-23699
11.85083333,-22609
11.85166667,-21541
11.8525,-20456
11.85333333,-19395
11.85416667,-18323
11.855,-17263
11.85583333,-16172
11.85666667,-15089
11.8575,-14008
11.85833333,-12911
11.85916667,-11842
11.86,-10740
11.86083333,-9669
11.86166667,-8580
11.8625,-7536
11.86333333,-6505
11.86416667,-5441
11.865,-4462
11.86583333,-3459
11.86666667,-2470
11.8675,-1509
11.86833333,-566
11.86916667,336
11.87,1238
11.87083333,2092
11.87166667,2958
11.8725,3785
11.87333333,4544
11.87416667,5328
11.875,6057
11.87583333,6766
11.87666667,7499
11.8775,8216
11.87833333,8926
11.87916667,9628
11.88,10346
11.88083333,11029
11.88166667,11725
11.8825,12439
11.88333333,13057
11.88416667,13753
11.885,14369
11.88583333,14997
11.88666667,15697
11.8875,16263
11.88833333,17032
11.88916667,17575
11.89,18349
11.89083333,18977
11.89166667,19688
11.8925,20492
11.89333333,20748
11.89416667,22194
11.895,22836
11.89583333,23336
11.89666667,24484
11.8975,25212
11.89833333,26397
11.89916667,27147
11.9,28348
11.90083333,29465
11.90166667,30435
11.9025,31698
11.90333333,32761
11.90416667,34064
11.905,35218
11.90583333,36459
11.90666667,37680
11.9075,38999
11.90833333,40351
11.90916667,41496
11.91,42944
11.91083333,44296
11.91166667,45611
11.9125,47019
11.91333333,48281
11.91416667,49717
11.915,51095
11.91583333,52369
11.91666667,53795
11.9175,55032
11.91833333,56289
11.91916667,57644
11.92,58786
11.92083333,59909
11.92166667,61033
11.9225,62116
11.92333333,63016
11.92416667,63914
11.925,64863
11.92583333,65715
11.92666667,66474
11.9275,67210
11.92833333,68139
11.92916667,68680
11.93,69270
11.93083333,69931
11.93166667,70364
11.9325,71076
11.93333333,71414
11.93416667,71856
11.935,72370
11.93583333,72773
11.93666667,73202
11.9375,73537
11.93833333,74066
11.93916667,74253
11.94,74763
11.94083333,75195
11.94166667,75345
11.9425,75878
11.94333333,76219
11.94416667,76545
11.945,76950
11.94583333,77350
11.94666667,77651
11.9475,78094
11.94833333,78636
11.94916667,78920
11.95,79477
11.95083333,80012
11.95166667,80247
11.9525,80873
11.95333333,81473
11.95416667,81842
11.955,82261
11.95583333,82783
11.95666667,83324
11.9575,83642
11.95833333,84155
11.95916667,84573
11.96,84922
11.96083333,85398
11.96166667,85699
11.9625,86081
11.96333333,86435
11.96416667,86704
11.965,86984
11.96583333,87266
11.96666667,87419
11.9675,87490
11.96833333,87638
11.96916667,87676
11.97,87648
11.97083333,87558
11.97166667,87410
11.9725,87279
11.97333333,87071
11.97416667,86702
11.975,86298
11.97583333,85911
11.97666667,85372
11.9775,84838
11.97833333,84294
11.97916667,83636
11.98,82929
11.98083333,82251
11.98166667,81627
11.9825,80909
11.98333333,80115
11.98416667,79404
11.985,78754
11.98583333,77959
11.98666667,77254
11.9875,76636
11.98833333,75907
11.98916667,75280
11.99,74592
11.99083333,73905
11.99166667,73366
11.9925,72755
11.99333333,72187
11.99416667,71643
11.995,71026
11.99583333,70553
11.99666667,70047
11.9975,69490
11.99833333,69128
11.99916667,68689
12,68254
12.00083333,67949
12.00166667,67604
12.0025,67311
12.00333333,67044
12.00416667,66810
12.005,66588
12.00583333,66350
12.00666667,66179
12.0075,65984
12.00833333,65774
12.00916667,65615
12.01,65428
12.01083333,65223
12.01166667,65017
12.0125,64759
12.01333333,64520
12.01416667,64287
12.015,63992
12.01583333,63643
12.01666667,63258
12.0175,62848
12.01833333,62332
12.01916667,61741
12.02,61132
12.02083333,60437
12.02166667,59709
12.0225,58948
12.02333333,58097
12.02416667,57244
12.025,56349
12.02583333,55410
12.02666667,54483
12.0275,53467
12.02833333,52424
12.02916667,51366
12.03,50243
12.03083333,49143
12.03166667,48016
12.0325,46836
12.03333333,45601
12.03416667,44346
12.035,43073
12.03583333,41758
12.03666667,40426
12.0375,39041
12.03833333,37646
12.03916667,36225
12.04,34790
12.04083333,33321
12.04166667,31861
12.0425,30405
12.04333333,28943
12.04416667,27516
12.045,26029
12.04583333,24576
12.04666667,23138
12.0475,21736
12.04833333,20341
12.04916667,18934
12.05,17579
12.05083333,16192
12.05166667,14858
12.0525,13538
12.05333333,12257
12.05416667,11027
12.055,9794
12.05583333,8608
12.05666667,7437
12.0575,6313
12.05833333,5237
12.05916667,4190
12.06,3224
12.06083333,2293
12.06166667,1368
12.0625,535
12.06333333,-290
12.06416667,-1071
12.065,-1788
12.06583333,-2524
12.06666667,-3216
12.0675,-3869
12.06833333,-4476
12.06916667,-5042
12.07,-5546
12.07083333,-5994
12.07166667,-6421
12.0725,-6820
12.07333333,-7158
12.07416667,-7446
12.075,-7748
12.07583333,-8004
12.07666667,-8216
12.0775,-8439
12.07833333,-8653
12.07916667,-8863
12.08,-9085
12.08083333,-9286
12.08166667,-9545
12.0825,-9793
12.08333333,-10042
12.08416667,-10372
12.085,-10626
12.08583333,-10902
12.08666667,-11211
12.0875,-11519
12.08833333,-11838
12.08916667,-12133
12.09,-12428
12.09083333,-12746
12.09166667,-13049
12.0925,-13298
12.09333333,-13556
12.09416667,-13821
12.095,-14070
12.09583333,-14281
12.09666667,-14518
12.0975,-14728
12.09833333,-14915
12.09916667,-15134
12.1,-15301
12.10083333,-15456
12.10166667,-15648
12.1025,-15810
12.10333333,-15950
12.10416667,-16140
12.105,-16285
12.10583333,-16412
12.10666667,-16557
12.1075,-16647
12.10833333,-16747
12.10916667,-16858
12.11,-16923
12.11083333,-17009
12.11166667,-17083
12.1125,-17106
12.11333333,-17155
12.11416667,-17154
12.115,-17151
12.11583333,-17184
12.11666667,-17185
12.1175,-17166
12.11833333,-17105
12.11916667,-17062
12.12,-17014
12.12083333,-16929
12.12166667,-16859
12.1225,-16764
12.12333333,-16652
12.12416667,-16541
12.125,-16425
12.12583333,-16312
12.12666667,-16225
12.1275,-16153
12.12833333,-16041
12.12916667,-15982
12.13,-15918
12.13083333,-15873
12.13166667,-15876
12.1325,-15815
12.13333333,-15844
12.13416667,-15904
12.135,-15993
12.13583333,-16103
12.13666667,-16211
12.1375,-16374
12.13833333,-16499
12.13916667,-16694
12.14,-16874
12.14083333,-17055
12.14166667,-17300
12.1425,-17512
12.14333333,-17744
12.14416667,-17965
12.145,-18147
12.14583333,-18297
12.14666667,-18455
12.1475,-18521
12.14833333,-18565
12.14916667,-18611
12.15,-18534
12.15083333,-18473
12.15166667,-18389
12.1525,-18210
12.15333333,-18036
12.15416667,-17891
12.155,-17658
12.15583333,-17400
12.15666667,-17131
12.1575,-16810
12.15833333,-16498
12.15916667,-16169
12.16,-15871
12.16083333,-15543
12.16166667,-15207
12.1625,-14856
12.16333333,-14507
12.16416667,-14215
12.165,-13866
12.16583333,-13553
12.16666667,-13276
12.1675,-12960
12.16833333,-12673
12.16916667,-12419
12.17,-12143
12.17083333,-11874
12.17166667,-11604
12.1725,-11319
12.17333333,-11056
12.17416667,-10788
12.175,-10540
12.17583333,-10299
12.17666667,-10084
12.1775,-9872
12.17833333,-9643
12.17916667,-9436
12.18,-9231
12.18083333,-9078
12.18166667,-8906
12.1825,-8749
12.18333333,-8640
12.18416667,-8554
12.185,-8529
12.18583333,-8519
12.18666667,-8570
12.1875,-8615
12.18833333,-8712
12.18916667,-8905
12.19,-9075
12.19083333,-9273
12.19166667,-9478
12.1925,-9669
12.19333333,-9911
12.19416667,-10177
12.195,-10402
12.19583333,-10649
12.19666667,-10893
12.1975,-11123
12.19833333,-11386
12.19916667,-11656
12.2,-11899
12.20083333,-12127
12.20166667,-12367
12.2025,-12537
12.20333333,-12733
12.20416667,-12913
12.205,-13005
12.20583333,-13120
12.20666667,-13160
12.2075,-13155
12.20833333,-13135
12.20916667,-13040
12.21,-12956
12.21083333,-12835
12.21166667,-12689
12.2125,-12553
12.21333333,-12375
12.21416667,-12192
12.215,-12005
12.21583333,-11809
12.21666667,-11600
12.2175,-11383
12.21833333,-11175
12.21916667,-10976
12.22,-10737
12.22083333,-10508
12.22166667,-10296
12.2225,-10043
12.22333333,-9808
12.22416667,-9527
12.225,-9230
12.22583333,-8921
12.22666667,-8588
12.2275,-8224
12.22833333,-7798
12.22916667,-7386
12.23,-6917
12.23083333,-6408
12.23166667,-5901
12.2325,-5332
12.23333333,-4732
12.23416667,-4122
12.235,-3503
12.23583333,-2879
12.23666667,-2218
12.2375,-1546
12.23833333,-858
12.23916667,-174
12.24,510
12.24083333,1215
12.24166667,1856
12.2425,2507
12.24333333,3174
12.24416667,3816
12.245,4464
12.24583333,5122
12.24666667,5798
12.2475,6430
12.24833333,7093
12.24916667,7770
12.25,8388
12.25083333,8992
12.25166667,9568
12.2525,10131
12.25333333,10652
12.25416667,11094
12.255,11531
12.25583333,11950
12.25666667,12301
12.2575,12630
12.25833333,12927
12.25916667,13193
12.26,13398
12.26083333,13549
12.26166667,13667
12.2625,13712
12.26333333,13733
12.26416667,13703
12.265,13617
12.26583333,13494
12.26666667,13360
12.2675,13176
12.26833333,12968
12.26916667,12751
12.27,12497
12.27083333,12277
12.27166667,12002
12.2725,11701
12.27333333,11409
12.27416667,11087
12.275,10783
12.27583333,10463
12.27666667,10147
12.2775,9800
12.27833333,9457
12.27916667,9145
12.28,8809
12.28083333,8491
12.28166667,8159
12.2825,7844
12.28333333,7544
12.28416667,7247
12.285,6952
12.28583333,6666
12.28666667,6397
12.2875,6093
12.28833333,5856
12.28916667,5608
12.29,5354
12.29083333,5183
12.29166667,4985
12.2925,4819
12.29333333,4693
12.29416667,4569
12.295,4470
12.29583333,4416
12.29666667,4414
12.2975,4417
12.29833333,4460
12.29916667,4542
12.3,4603
12.30083333,4709
12.30166667,4842
12.3025,4980
12.30333333,5188
12.30416667,5378
12.305,5614
12.30583333,5913
12.30666667,6196
12.3075,6533
12.30833333,6878
12.30916667,7233
12.31,7633
12.31083333,8050
12.31166667,8490
12.3125,8893
12.31333333,9304
12.31416667,9749
12.315,10171
12.31583333,10620
12.31666667,11061
12.3175,11486
12.31833333,11901
12.31916667,12274
12.32,12652
12.32083333,12999
12.32166667,13319
12.3225,13618
12.32333333,13821
12.32416667,14021
12.325,14189
12.32583333,14296
12.32666667,14391
12.3275,14410
12.32833333,14418
12.32916667,14382
12.33,14288
12.33083333,14186
12.33166667,14039
12.3325,13862
12.33333333,13673
12.33416667,13436
12.335,13140
12.33583333,12794
12.33666667,12417
12.3375,12016
12.33833333,11550
12.33916667,11065
12.34,10560
12.34083333,10020
12.34166667,9455
12.3425,8879
12.34333333,8290
12.34416667,7660
12.345,7032
12.34583333,6398
12.34666667,5754
12.3475,5078
12.34833333,4432
12.34916667,3849
12.35,3228
12.35083333,2612
12.35166667,2056
12.3525,1519
12.35333333,1004
12.35416667,499
12.355,30
12.35583333,-381
12.35666667,-832
12.3575,-1248
12.35833333,-1626
12.35916667,-2017
12.36,-2389
12.36083333,-2772
12.36166667,-3130
12.3625,-3476
12.36333333,-3817
12.36416667,-4126
12.365,-4433
12.36583333,-4733
12.36666667,-5002
12.3675,-5243
12.36833333,-5468
12.36916667,-5691
12.37,-5889
12.37083333,-6037
12.37166667,-6192
12.3725,-6294
12.37333333,-6342
12.37416667,-6393
12.375,-6386
12.37583333,-6369
12.37666667,-6325
12.3775,-6260
12.37833333,-6212
12.37916667,-6116
12.38,-5996
12.38083333,-5884
12.38166667,-5758
12.3825,-5627
12.38333333,-5471
12.38416667,-5295
12.385,-5135
12.38583333,-4952
12.38666667,-4764
12.3875,-4575
12.38833333,-4361
12.38916667,-4175
12.39,-3962
12.39083333,-3784
12.39166667,-3678
12.3925,-3525
12.39333333,-3476
12.39416667,-3467
12.395,-3423
12.39583333,-3467
12.39666667,-3537
12.3975,-3671
12.39833333,-3825
12.39916667,-4014
12.4,-4268
12.40083333,-4559
12.40166667,-4898
12.4025,-5243
12.40333333,-5610
12.40416667,-5978
12.405,-6347
12.40583333,-6729
12.40666667,-7109
12.4075,-7500
12.40833333,-7888
12.40916667,-8245
12.41,-8602
12.41083333,-8960
12.41166667,-9330
12.4125,-9684
12.41333333,-9980
12.41416667,-10255
12.415,-10525
12.41583333,-10788
12.41666667,-11011
12.4175,-11202
12.41833333,-11387
12.41916667,-11527
12.42,-11687
12.42083333,-11867
12.42166667,-12016
12.4225,-12204
12.42333333,-12340
12.42416667,-12475
12.425,-12642
12.42583333,-12765
12.42666667,-12943
12.4275,-13129
12.42833333,-13285
12.42916667,-13459
12.43,-13621
12.43083333,-13781
12.43166667,-13932
12.4325,-14052
12.43333333,-14189
12.43416667,-14293
12.435,-14365
12.43583333,-14425
12.43666667,-14480
12.4375,-14518
12.43833333,-14528
12.43916667,-14527
12.44,-14522
12.44083333,-14519
12.44166667,-14470
12.4425,-14451
12.44333333,-14413
12.44416667,-14354
12.445,-14356
12.44583333,-14301
12.44666667,-14237
12.4475,-14204
12.44833333,-14132
12.44916667,-14063
12.45,-13963
12.45083333,-13831
12.45166667,-13699
12.4525,-13499
12.45333333,-13278
12.45416667,-13039
12.455,-12744
12.45583333,-12461
12.45666667,-12129
12.4575,-11759
12.45833333,-11389
12.45916667,-10968
12.46,-10509
12.46083333,-9990
12.46166667,-9502
12.4625,-8993
12.46333333,-8409
12.46416667,-7833
12.465,-7205
12.46583333,-6562
12.46666667,-5887
12.4675,-5187
12.46833333,-4475
12.46916667,-3711
12.47,-2931
12.47083333,-2103
12.47166667,-1235
12.4725,-339
12.47333333,578
12.47416667,1516
12.475,2443
12.47583333,3382
12.47666667,4357
12.4775,5313
12.47833333,6291
12.47916667,7227
12.48,8167
12.48083333,9117
12.48166667,10027
12.4825,10962
12.48333333,11858
12.48416667,12751
12.485,13603
12.48583333,14438
12.48666667,15310
12.4875,16117
12.48833333,16936
12.48916667,17779
12.49,18595
12.49083333,19422
12.49166667,20233
12.4925,21027
12.49333333,21842
12.49416667,22660
12.495,23480
12.49583333,24280
12.49666667,25060
12.4975,25841
12.49833333,26646
12.49916667,27424
12.5,28124
12.50083333,28842
12.50166667,29487
12.5025,30125
12.50333333,30784
12.50416667,31377
12.505,31969
12.50583333,32502
12.50666667,33072
12.5075,33637
12.50833333,34136
12.50916667,34639
12.51,35164
12.51083333,35697
12.51166667,36170
12.5125,36693
12.51333333,37232
12.51416667,37719
12.515,38243
12.51583333,38750
12.51666667,39205
12.5175,39683
12.51833333,40125
12.51916667,40516
12.52,40870
12.52083333,41151
12.52166667,41396
12.5225,41579
12.52333333,41690
12.52416667,41767
12.525,41793
12.52583333,41761
12.52666667,41672
12.5275,41530
12.52833333,41329
12.52916667,41044
12.53,40700
12.53083333,40305
12.53166667,39854
12.5325,39323
12.53333333,38714
12.53416667,38036
12.535,37282
12.53583333,36437
12.53666667,35526
12.5375,34578
12.53833333,33554
12.53916667,32512
12.54,31427
12.54083333,30308
12.54166667,29174
12.5425,27999
12.54333333,26816
12.54416667,25604
12.545,24361
12.54583333,23081
12.54666667,21781
12.5475,20486
12.54833333,19143
12.54916667,17798
12.55,16478
12.55083333,15129
12.55166667,13834
12.5525,12535
12.55333333,11223
12.55416667,9998
12.555,8793
12.55583333,7612
12.55666667,6477
12.5575,5388
12.55833333,4326
12.55916667,3322
12.56,2387
12.56083333,1449
12.56166667,608
12.5625,-137
12.56333333,-856
12.56416667,-1451
12.565,-1989
12.56583333,-2494
12.56666667,-2914
12.5675,-3293
12.56833333,-3554
12.56916667,-3795
12.57,-4037
12.57083333,-4153
12.57166667,-4259
12.5725,-4314
12.57333333,-4288
12.57416667,-4209
12.575,-4030
12.57583333,-3858
12.57666667,-3624
12.5775,-3310
12.57833333,-3011
12.57916667,-2628
12.58,-2242
12.58083333,-1858
12.58166667,-1407
12.5825,-972
12.58333333,-512
12.58416667,-34
12.585,398
12.58583333,822
12.58666667,1254
12.5875,1671
12.58833333,2047
12.58916667,2379
12.59,2712
12.59083333,3037
12.59166667,3333
12.5925,3618
12.59333333,3857
12.59416667,4045
12.595,4221
12.59583333,4395
12.59666667,4546
12.5975,4655
12.59833333,4732
12.59916667,4788
12.6,4818
12.60083333,4834
12.60166667,4835
12.6025,4787
12.60333333,4696
12.60416667,4569
12.605,4431
12.60583333,4279
12.60666667,4060
12.6075,3832
12.60833333,3597
12.60916667,3301
12.61,3022
12.61083333,2708
12.61166667,2348
12.6125,1981
12.61333333,1594
12.61416667,1183
12.615,755
12.61583333,336
12.61666667,-124
12.6175,-573
12.61833333,-1018
12.61916667,-1447
12.62,-1848
12.62083333,-2229
12.62166667,-2565
12.6225,-2885
12.62333333,-3150
12.62416667,-3369
12.625,-3533
12.62583333,-3664
12.62666667,-3720
12.6275,-3698
12.62833333,-3654
12.62916667,-3510
12.63,-3314
12.63083333,-3088
12.63166667,-2800
12.6325,-2482
12.63333333,-2106
12.63416667,-1674
12.635,-1208
12.63583333,-703
12.63666667,-184
12.6375,344
12.63833333,899
12.63916667,1441
12.64,1953
12.64083333,2478
12.64166667,3003
12.6425,3514
12.64333333,3998
12.64416667,4474
12.645,4937
12.64583333,5399
12.64666667,5838
12.6475,6250
12.64833333,6682
12.64916667,7073
12.65,7444
12.65083333,7825
12.65166667,8202
12.6525,8571
12.65333333,8919
12.65416667,9249
12.655,9566
12.65583333,9914
12.65666667,10201
12.6575,10472
12.65833333,10774
12.65916667,10995
12.66,11282
12.66083333,11485
12.66166667,11622
12.6625,11772
12.66333333,11793
12.66416667,11851
12.665,11814
12.66583333,11720
12.66666667,11575
12.6675,11341
12.66833333,11184
12.66916667,10965
12.67,10619
12.67083333,10276
12.67166667,9957
12.6725,9555
12.67333333,9130
12.67416667,8684
12.675,8142
12.67583333,7641
12.67666667,7148
12.6775,6507
12.67833333,5835
12.67916667,5161
12.68,4440
12.68083333,3712
12.68166667,2915
12.6825,2069
12.68333333,1180
12.68416667,250
12.685,-741
12.68583333,-1770
12.68666667,-2802
12.6875,-3904
12.68833333,-4999
12.68916667,-6103
12.69,-7265
12.69083333,-8396
12.69166667,-9512
12.6925,-10639
12.69333333,-11767
12.69416667,-12876
12.695,-13973
12.69583333,-15046
12.69666667,-16111
12.6975,-17131
12.69833333,-18118
12.69916667,-19104
12.7,-20021
12.70083333,-20925
12.70166667,-21810
12.7025,-22638
12.70333333,-23448
12.70416667,-24218
12.705,-24925
12.70583333,-25622
12.70666667,-26295
12.7075,-26883
12.70833333,-27472
12.70916667,-28030
12.71,-28522
12.71083333,-29042
12.71166667,-29540
12.7125,-29971
12.71333333,-30396
12.71416667,-30814
12.715,-31229
12.71583333,-31594
